UserId,SurveyId,ANS_Q1,ANS_Q2,ANS_Q3
31158,2,NULL,3.0,-1.0
31184,2,NULL,3.0,-1.0
31534,2,NULL,-1.0,4.0
31766,2,NULL,6.0,-1.0
31848,2,NULL,-1.0,0.0
31945,2,NULL,7.0,-1.0
32227,2,NULL,8.0,-1.0
32408,2,NULL,-1.0,7.0
33034,2,NULL,0.0,-1.0
33169,2,NULL,-1.0,3.0
33408,2,NULL,2.0,-1.0
33583,2,NULL,7.0,-1.0
33893,2,NULL,7.0,-1.0
34070,2,NULL,3.0,-1.0
34287,2,NULL,-1.0,4.0
34406,2,NULL,3.0,-1.0
34415,2,NULL,3.0,-1.0
34511,2,NULL,-1.0,1.0
34528,2,NULL,1.0,-1.0
34722,2,NULL,-1.0,3.0
34769,2,NULL,-1.0,7.0
34893,2,NULL,1.0,-1.0
34948,2,NULL,-1.0,5.0
34976,2,NULL,5.0,-1.0
34986,2,NULL,-1.0,3.0
35828,2,NULL,8.0,-1.0
35888,2,NULL,-1.0,9.0
36207,2,NULL,7.0,-1.0
36364,2,NULL,-1.0,0.0
36765,2,NULL,7.0,-1.0
36851,2,NULL,-1.0,0.0
37284,2,NULL,-1.0,6.0
37603,2,NULL,-1.0,5.0
37908,2,NULL,3.0,-1.0
38543,2,NULL,6.0,-1.0
39196,2,NULL,-1.0,9.0
40145,2,NULL,6.0,-1.0
40698,2,NULL,5.0,-1.0
40713,2,NULL,-1.0,2.0
40745,2,NULL,-1.0,0.0
40953,2,NULL,-1.0,2.0
41048,2,NULL,-1.0,9.0
41477,2,NULL,9.0,-1.0
41900,2,NULL,0.0,-1.0
41911,2,NULL,0.0,-1.0
41959,2,NULL,-1.0,2.0
42328,2,NULL,-1.0,2.0
42528,2,NULL,3.0,-1.0
42740,2,NULL,5.0,-1.0
42888,2,NULL,2.0,-1.0
43083,2,NULL,0.0,-1.0
43229,2,NULL,-1.0,8.0
43292,2,NULL,9.0,-1.0
44000,2,NULL,-1.0,1.0
44058,2,NULL,6.0,-1.0
44164,2,NULL,9.0,-1.0
44193,2,NULL,-1.0,8.0
44269,2,NULL,-1.0,9.0
44533,2,NULL,0.0,-1.0
44801,2,NULL,-1.0,9.0
44878,2,NULL,3.0,-1.0
44900,2,NULL,-1.0,6.0
45340,2,NULL,-1.0,2.0
45940,2,NULL,-1.0,8.0
46111,2,NULL,7.0,-1.0
46140,2,NULL,0.0,-1.0
46338,2,NULL,5.0,-1.0
46405,2,NULL,0.0,-1.0
46561,2,NULL,8.0,-1.0
46627,2,NULL,-1.0,4.0
46710,2,NULL,8.0,-1.0
46810,2,NULL,6.0,-1.0
47010,2,NULL,-1.0,7.0
47300,2,NULL,-1.0,0.0
47524,2,NULL,-1.0,2.0
47693,2,NULL,-1.0,8.0
47747,2,NULL,6.0,-1.0
47954,2,NULL,8.0,-1.0
48297,2,NULL,-1.0,2.0
48604,2,NULL,5.0,-1.0
48894,2,NULL,8.0,-1.0
49600,2,NULL,-1.0,0.0
49928,2,NULL,9.0,-1.0
50052,2,NULL,8.0,-1.0
50238,2,NULL,-1.0,3.0
50298,2,NULL,5.0,-1.0
50342,2,NULL,0.0,-1.0
50941,2,NULL,0.0,-1.0
50970,2,NULL,6.0,-1.0
51031,2,NULL,1.0,-1.0
51152,2,NULL,9.0,-1.0
51487,2,NULL,8.0,-1.0
51621,2,NULL,2.0,-1.0
51840,2,NULL,3.0,-1.0
52167,2,NULL,-1.0,7.0
52546,2,NULL,3.0,-1.0
52569,2,NULL,0.0,-1.0
52631,2,NULL,-1.0,3.0
52687,2,NULL,-1.0,6.0
52704,2,NULL,-1.0,3.0
52919,2,NULL,1.0,-1.0
53142,2,NULL,4.0,-1.0
53162,2,NULL,-1.0,8.0
53534,2,NULL,-1.0,7.0
53602,2,NULL,5.0,-1.0
53669,2,NULL,-1.0,2.0
53717,2,NULL,5.0,-1.0
54070,2,NULL,8.0,-1.0
54206,2,NULL,8.0,-1.0
54844,2,NULL,-1.0,8.0
55097,2,NULL,9.0,-1.0
55233,2,NULL,-1.0,6.0
55450,2,NULL,1.0,-1.0
55503,2,NULL,-1.0,4.0
55558,2,NULL,-1.0,1.0
55561,2,NULL,5.0,-1.0
55568,2,NULL,-1.0,2.0
55636,2,NULL,8.0,-1.0
55861,2,NULL,7.0,-1.0
55971,2,NULL,-1.0,1.0
56790,2,NULL,2.0,-1.0
57035,2,NULL,-1.0,1.0
57530,2,NULL,6.0,-1.0
57558,2,NULL,5.0,-1.0
57707,2,NULL,-1.0,9.0
58008,2,NULL,2.0,-1.0
58159,2,NULL,1.0,-1.0
58260,2,NULL,-1.0,9.0
58265,2,NULL,-1.0,3.0
58379,2,NULL,6.0,-1.0
58455,2,NULL,5.0,-1.0
58719,2,NULL,-1.0,8.0
59042,2,NULL,3.0,-1.0
59116,2,NULL,-1.0,5.0
59333,2,NULL,9.0,-1.0
59497,2,NULL,-1.0,8.0
59746,2,NULL,-1.0,2.0
60016,2,NULL,8.0,-1.0
60217,2,NULL,-1.0,5.0
60514,2,NULL,7.0,-1.0
60596,2,NULL,-1.0,9.0
60750,2,NULL,4.0,-1.0
62238,2,NULL,1.0,-1.0
62535,2,NULL,9.0,-1.0
62731,2,NULL,0.0,-1.0
62744,2,NULL,3.0,-1.0
62863,2,NULL,8.0,-1.0
62996,2,NULL,8.0,-1.0
63344,2,NULL,-1.0,4.0
63430,2,NULL,-1.0,3.0
63441,2,NULL,-1.0,7.0
63886,2,NULL,-1.0,5.0
63972,2,NULL,0.0,-1.0
64417,2,NULL,1.0,-1.0
64743,2,NULL,-1.0,5.0
65146,2,NULL,8.0,-1.0
65994,2,NULL,2.0,-1.0
66052,2,NULL,9.0,-1.0
66620,2,NULL,9.0,-1.0
67452,2,NULL,9.0,-1.0
68065,2,NULL,-1.0,1.0
68248,2,NULL,9.0,-1.0
68387,2,NULL,-1.0,2.0
68659,2,NULL,-1.0,0.0
68732,2,NULL,-1.0,8.0
68879,2,NULL,-1.0,2.0
68909,2,NULL,-1.0,8.0
69851,2,NULL,-1.0,1.0
69922,2,NULL,1.0,-1.0
69928,2,NULL,9.0,-1.0
70012,2,NULL,7.0,-1.0
70056,2,NULL,-1.0,0.0
70222,2,NULL,-1.0,7.0
70375,2,NULL,-1.0,3.0
70385,2,NULL,4.0,-1.0
70837,2,NULL,6.0,-1.0
70936,2,NULL,-1.0,6.0
71127,2,NULL,-1.0,1.0
71573,2,NULL,-1.0,5.0
71763,2,NULL,-1.0,8.0
71768,2,NULL,8.0,-1.0
72078,2,NULL,1.0,-1.0
72112,2,NULL,7.0,-1.0
72128,2,NULL,0.0,-1.0
72614,2,NULL,-1.0,9.0
72632,2,NULL,3.0,-1.0
73163,2,NULL,-1.0,5.0
73193,2,NULL,-1.0,0.0
73251,2,NULL,-1.0,7.0
73744,2,NULL,0.0,-1.0
74249,2,NULL,3.0,-1.0
74387,2,NULL,-1.0,9.0
74508,2,NULL,6.0,-1.0
74661,2,NULL,6.0,-1.0
74721,2,NULL,4.0,-1.0
75131,2,NULL,-1.0,0.0
75331,2,NULL,-1.0,9.0
75539,2,NULL,-1.0,5.0
75571,2,NULL,-1.0,5.0
75856,2,NULL,-1.0,8.0
76684,2,NULL,-1.0,9.0
76848,2,NULL,0.0,-1.0
77059,2,NULL,-1.0,8.0
77214,2,NULL,-1.0,6.0
77360,2,NULL,7.0,-1.0
77369,2,NULL,-1.0,9.0
77464,2,NULL,0.0,-1.0
77474,2,NULL,6.0,-1.0
77790,2,NULL,-1.0,5.0
77850,2,NULL,1.0,-1.0
78159,2,NULL,-1.0,2.0
78162,2,NULL,-1.0,5.0
78254,2,NULL,8.0,-1.0
78398,2,NULL,3.0,-1.0
78674,2,NULL,1.0,-1.0
78772,2,NULL,-1.0,4.0
79146,2,NULL,6.0,-1.0
79171,2,NULL,5.0,-1.0
79259,2,NULL,4.0,-1.0
79473,2,NULL,3.0,-1.0
79642,2,NULL,1.0,-1.0
79734,2,NULL,-1.0,4.0
79796,2,NULL,4.0,-1.0
80037,2,NULL,-1.0,8.0
80045,2,NULL,-1.0,8.0
80110,2,NULL,-1.0,9.0
80232,2,NULL,1.0,-1.0
80236,2,NULL,-1.0,9.0
80309,2,NULL,-1.0,9.0
80765,2,NULL,8.0,-1.0
80814,2,NULL,-1.0,7.0
80887,2,NULL,-1.0,1.0
80995,2,NULL,8.0,-1.0
81054,2,NULL,-1.0,5.0
81515,2,NULL,8.0,-1.0
81586,2,NULL,-1.0,8.0
81651,2,NULL,4.0,-1.0
82107,2,NULL,4.0,-1.0
82459,2,NULL,4.0,-1.0
82927,2,NULL,-1.0,5.0
82948,2,NULL,-1.0,7.0
83282,2,NULL,-1.0,0.0
83603,2,NULL,-1.0,4.0
83937,2,NULL,-1.0,9.0
84033,2,NULL,-1.0,9.0
84510,2,NULL,-1.0,5.0
84657,2,NULL,9.0,-1.0
84770,2,NULL,-1.0,4.0
84808,2,NULL,2.0,-1.0
84830,2,NULL,-1.0,0.0
84879,2,NULL,6.0,-1.0
85025,2,NULL,-1.0,4.0
85217,2,NULL,9.0,-1.0
85444,2,NULL,4.0,-1.0
85620,2,NULL,3.0,-1.0
85802,2,NULL,5.0,-1.0
85808,2,NULL,-1.0,5.0
86497,2,NULL,-1.0,8.0
86893,2,NULL,3.0,-1.0
87438,2,NULL,-1.0,1.0
87547,2,NULL,7.0,-1.0
87588,2,NULL,-1.0,8.0
87625,2,NULL,-1.0,0.0
87780,2,NULL,-1.0,1.0
88119,2,NULL,1.0,-1.0
88482,2,NULL,-1.0,2.0
88722,2,NULL,0.0,-1.0
89112,2,NULL,-1.0,1.0
89134,2,NULL,8.0,-1.0
89331,2,NULL,-1.0,3.0
89423,2,NULL,-1.0,9.0
90058,2,NULL,-1.0,8.0
90372,2,NULL,-1.0,4.0
90379,2,NULL,-1.0,4.0
90440,2,NULL,0.0,-1.0
90457,2,NULL,-1.0,8.0
90727,2,NULL,-1.0,4.0
90846,2,NULL,8.0,-1.0
90895,2,NULL,7.0,-1.0
90916,2,NULL,-1.0,2.0
91446,2,NULL,-1.0,2.0
91593,2,NULL,-1.0,9.0
91862,2,NULL,9.0,-1.0
92297,2,NULL,3.0,-1.0
92383,2,NULL,5.0,-1.0
93063,2,NULL,-1.0,9.0
93209,2,NULL,4.0,-1.0
94254,2,NULL,1.0,-1.0
94843,2,NULL,1.0,-1.0
95080,2,NULL,8.0,-1.0
95305,2,NULL,2.0,-1.0
95424,2,NULL,6.0,-1.0
95598,2,NULL,5.0,-1.0
95651,2,NULL,6.0,-1.0
95794,2,NULL,-1.0,1.0
95848,2,NULL,0.0,-1.0
95885,2,NULL,-1.0,3.0
95957,2,NULL,-1.0,9.0
95969,2,NULL,1.0,-1.0
96094,2,NULL,9.0,-1.0
96380,2,NULL,-1.0,1.0
96514,2,NULL,-1.0,3.0
96867,2,NULL,7.0,-1.0
97331,2,NULL,-1.0,6.0
97355,2,NULL,1.0,-1.0
97685,2,NULL,6.0,-1.0
97759,2,NULL,0.0,-1.0
98408,2,NULL,-1.0,9.0
98599,2,NULL,-1.0,9.0
99353,2,NULL,2.0,-1.0
99859,2,NULL,-1.0,3.0
99977,2,NULL,-1.0,5.0
100107,2,NULL,9.0,-1.0
100436,2,NULL,0.0,-1.0
100748,2,NULL,-1.0,8.0
100768,2,NULL,8.0,-1.0
100780,2,NULL,-1.0,8.0
101048,2,NULL,0.0,-1.0
101122,2,NULL,7.0,-1.0
101553,2,NULL,0.0,-1.0
101826,2,NULL,-1.0,9.0
101836,2,NULL,-1.0,4.0
102173,2,NULL,7.0,-1.0
102216,2,NULL,5.0,-1.0
102340,2,NULL,8.0,-1.0
102714,2,NULL,-1.0,6.0
102799,2,NULL,-1.0,7.0
102956,2,NULL,2.0,-1.0
102977,2,NULL,9.0,-1.0
103428,2,NULL,-1.0,2.0
103621,2,NULL,0.0,-1.0
103709,2,NULL,-1.0,0.0
103818,2,NULL,-1.0,3.0
104136,2,NULL,6.0,-1.0
104232,2,NULL,-1.0,9.0
104528,2,NULL,0.0,-1.0
104666,2,NULL,6.0,-1.0
104741,2,NULL,-1.0,2.0
104903,2,NULL,-1.0,8.0
105884,2,NULL,-1.0,2.0
105927,2,NULL,2.0,-1.0
105955,2,NULL,-1.0,6.0
106322,2,NULL,-1.0,7.0
106368,2,NULL,9.0,-1.0
107196,2,NULL,-1.0,0.0
107266,2,NULL,5.0,-1.0
107365,2,NULL,-1.0,9.0
107471,2,NULL,6.0,-1.0
107505,2,NULL,8.0,-1.0
107698,2,NULL,-1.0,1.0
107735,2,NULL,8.0,-1.0
107783,2,NULL,-1.0,8.0
107823,2,NULL,2.0,-1.0
107964,2,NULL,-1.0,3.0
108780,2,NULL,1.0,-1.0
109607,2,NULL,3.0,-1.0
109846,2,NULL,7.0,-1.0
109937,2,NULL,-1.0,2.0
109973,2,NULL,4.0,-1.0
110051,2,NULL,1.0,-1.0
110337,2,NULL,-1.0,3.0
110380,2,NULL,-1.0,0.0
110492,2,NULL,4.0,-1.0
111214,2,NULL,-1.0,1.0
111251,2,NULL,-1.0,2.0
111324,2,NULL,9.0,-1.0
111390,2,NULL,-1.0,3.0
111590,2,NULL,9.0,-1.0
111600,2,NULL,-1.0,4.0
111733,2,NULL,4.0,-1.0
111794,2,NULL,-1.0,7.0
112033,2,NULL,7.0,-1.0
112135,2,NULL,-1.0,9.0
112549,2,NULL,0.0,-1.0
112660,2,NULL,-1.0,5.0
112685,2,NULL,-1.0,3.0
112688,2,NULL,8.0,-1.0
112742,2,NULL,8.0,-1.0
112784,2,NULL,-1.0,2.0
112790,2,NULL,2.0,-1.0
113009,2,NULL,-1.0,1.0
113235,2,NULL,9.0,-1.0
113746,2,NULL,-1.0,3.0
114626,2,NULL,-1.0,1.0
114773,2,NULL,3.0,-1.0
115065,2,NULL,-1.0,4.0
115209,2,NULL,-1.0,8.0
115399,2,NULL,5.0,-1.0
115452,2,NULL,2.0,-1.0
115889,2,NULL,9.0,-1.0
116285,2,NULL,1.0,-1.0
116707,2,NULL,1.0,-1.0
116797,2,NULL,-1.0,0.0
116899,2,NULL,-1.0,4.0
117078,2,NULL,-1.0,3.0
117233,2,NULL,7.0,-1.0
117332,2,NULL,-1.0,2.0
117483,2,NULL,-1.0,8.0
118079,2,NULL,-1.0,0.0
118204,2,NULL,-1.0,0.0
118317,2,NULL,4.0,-1.0
118463,2,NULL,0.0,-1.0
118476,2,NULL,7.0,-1.0
118848,2,NULL,-1.0,4.0
118994,2,NULL,0.0,-1.0
119073,2,NULL,8.0,-1.0
119195,2,NULL,6.0,-1.0
119384,2,NULL,4.0,-1.0
119448,2,NULL,7.0,-1.0
119556,2,NULL,-1.0,6.0
119738,2,NULL,0.0,-1.0
119911,2,NULL,-1.0,3.0
119940,2,NULL,8.0,-1.0
119959,2,NULL,8.0,-1.0
120492,2,NULL,-1.0,0.0
120556,2,NULL,7.0,-1.0
121012,2,NULL,6.0,-1.0
121118,2,NULL,6.0,-1.0
121274,2,NULL,5.0,-1.0
121492,2,NULL,-1.0,0.0
121663,2,NULL,8.0,-1.0
121953,2,NULL,1.0,-1.0
122116,2,NULL,-1.0,0.0
122175,2,NULL,-1.0,0.0
122407,2,NULL,3.0,-1.0
122519,2,NULL,8.0,-1.0
122865,2,NULL,-1.0,0.0
122892,2,NULL,-1.0,4.0
123158,2,NULL,-1.0,9.0
123363,2,NULL,-1.0,4.0
123398,2,NULL,0.0,-1.0
123498,2,NULL,-1.0,9.0
123542,2,NULL,-1.0,5.0
123816,2,NULL,9.0,-1.0
124005,2,NULL,0.0,-1.0
124321,2,NULL,-1.0,4.0
124344,2,NULL,8.0,-1.0
124736,2,NULL,6.0,-1.0
124993,2,NULL,6.0,-1.0
125164,2,NULL,-1.0,6.0
125312,2,NULL,-1.0,3.0
125426,2,NULL,-1.0,4.0
125495,2,NULL,2.0,-1.0
125967,2,NULL,-1.0,8.0
126675,2,NULL,0.0,-1.0
127241,2,NULL,7.0,-1.0
127279,2,NULL,-1.0,6.0
127445,2,NULL,-1.0,3.0
127666,2,NULL,6.0,-1.0
127722,2,NULL,-1.0,1.0
128101,2,NULL,-1.0,4.0
128457,2,NULL,9.0,-1.0
128790,2,NULL,9.0,-1.0
128819,2,NULL,7.0,-1.0
129000,2,NULL,-1.0,9.0
129088,2,NULL,-1.0,0.0
129118,2,NULL,-1.0,2.0
129591,2,NULL,8.0,-1.0
129814,2,NULL,2.0,-1.0
129927,2,NULL,-1.0,5.0
129929,2,NULL,-1.0,9.0
130100,2,NULL,6.0,-1.0
130441,2,NULL,-1.0,1.0
130483,2,NULL,-1.0,0.0
130581,2,NULL,5.0,-1.0
130631,2,NULL,9.0,-1.0
130687,2,NULL,8.0,-1.0
130731,2,NULL,1.0,-1.0
130775,2,NULL,-1.0,5.0
130777,2,NULL,-1.0,0.0
130888,2,NULL,8.0,-1.0
131074,2,NULL,-1.0,7.0
131166,2,NULL,5.0,-1.0
131387,2,NULL,3.0,-1.0
131396,2,NULL,4.0,-1.0
131441,2,NULL,-1.0,7.0
131592,2,NULL,-1.0,1.0
131721,2,NULL,-1.0,6.0
131748,2,NULL,-1.0,9.0
131786,2,NULL,7.0,-1.0
132003,2,NULL,-1.0,9.0
132232,2,NULL,8.0,-1.0
132360,2,NULL,9.0,-1.0
132583,2,NULL,8.0,-1.0
132662,2,NULL,6.0,-1.0
132859,2,NULL,2.0,-1.0
132959,2,NULL,3.0,-1.0
133154,2,NULL,-1.0,1.0
133556,2,NULL,4.0,-1.0
133644,2,NULL,7.0,-1.0
133725,2,NULL,-1.0,4.0
133968,2,NULL,3.0,-1.0
134565,2,NULL,0.0,-1.0
134736,2,NULL,7.0,-1.0
134976,2,NULL,-1.0,7.0
135106,2,NULL,-1.0,7.0
135220,2,NULL,0.0,-1.0
135300,2,NULL,-1.0,9.0
135638,2,NULL,4.0,-1.0
135710,2,NULL,2.0,-1.0
135958,2,NULL,3.0,-1.0
136443,2,NULL,8.0,-1.0
136777,2,NULL,-1.0,9.0
137022,2,NULL,9.0,-1.0
137136,2,NULL,-1.0,6.0
137307,2,NULL,4.0,-1.0
137377,2,NULL,8.0,-1.0
137381,2,NULL,6.0,-1.0
137410,2,NULL,-1.0,4.0
137732,2,NULL,5.0,-1.0
137775,2,NULL,-1.0,6.0
138059,2,NULL,2.0,-1.0
138213,2,NULL,-1.0,6.0
138298,2,NULL,-1.0,5.0
138412,2,NULL,7.0,-1.0
138695,2,NULL,9.0,-1.0
139006,2,NULL,-1.0,5.0
139117,2,NULL,2.0,-1.0
139147,2,NULL,-1.0,6.0
139175,2,NULL,8.0,-1.0
139240,2,NULL,-1.0,0.0
139253,2,NULL,-1.0,1.0
139748,2,NULL,-1.0,0.0
140055,2,NULL,8.0,-1.0
140302,2,NULL,-1.0,5.0
140324,2,NULL,-1.0,3.0
140674,2,NULL,-1.0,8.0
141034,2,NULL,7.0,-1.0
141323,2,NULL,9.0,-1.0
141493,2,NULL,-1.0,4.0
141654,2,NULL,2.0,-1.0
141756,2,NULL,4.0,-1.0
141853,2,NULL,-1.0,9.0
142318,2,NULL,9.0,-1.0
142356,2,NULL,3.0,-1.0
142370,2,NULL,-1.0,0.0
142551,2,NULL,-1.0,7.0
142714,2,NULL,-1.0,7.0
143253,2,NULL,2.0,-1.0
143408,2,NULL,-1.0,7.0
143739,2,NULL,3.0,-1.0
143750,2,NULL,-1.0,5.0
143799,2,NULL,1.0,-1.0
143896,2,NULL,9.0,-1.0
144091,2,NULL,3.0,-1.0
144434,2,NULL,8.0,-1.0
144610,2,NULL,7.0,-1.0
144885,2,NULL,-1.0,6.0
144947,2,NULL,-1.0,8.0
145296,2,NULL,4.0,-1.0
145355,2,NULL,0.0,-1.0
145390,2,NULL,5.0,-1.0
145948,2,NULL,-1.0,0.0
146648,2,NULL,9.0,-1.0
146819,2,NULL,-1.0,6.0
146888,2,NULL,-1.0,9.0
147027,2,NULL,6.0,-1.0
147104,2,NULL,-1.0,9.0
147608,2,NULL,-1.0,7.0
147660,2,NULL,-1.0,0.0
147688,2,NULL,9.0,-1.0
148070,2,NULL,9.0,-1.0
148853,2,NULL,-1.0,2.0
148999,2,NULL,0.0,-1.0
149332,2,NULL,-1.0,6.0
149416,2,NULL,-1.0,4.0
149634,2,NULL,-1.0,3.0
149949,2,NULL,-1.0,4.0
150061,2,NULL,-1.0,6.0
150356,2,NULL,-1.0,3.0
150441,2,NULL,4.0,-1.0
150992,2,NULL,-1.0,2.0
151001,2,NULL,9.0,-1.0
151138,2,NULL,7.0,-1.0
151159,2,NULL,9.0,-1.0
151191,2,NULL,8.0,-1.0
151709,2,NULL,-1.0,2.0
151763,2,NULL,-1.0,0.0
151859,2,NULL,-1.0,2.0
152736,2,NULL,8.0,-1.0
153100,2,NULL,0.0,-1.0
153244,2,NULL,-1.0,5.0
153308,2,NULL,5.0,-1.0
153353,2,NULL,8.0,1.0
153782,2,NULL,2.0,-1.0
154061,2,NULL,6.0,-1.0
154210,2,NULL,1.0,-1.0
154640,2,NULL,-1.0,2.0
154838,2,NULL,0.0,-1.0
154870,2,NULL,0.0,-1.0
154893,2,NULL,8.0,-1.0
155206,2,NULL,-1.0,1.0
155212,2,NULL,-1.0,7.0
155235,2,NULL,0.0,-1.0
155353,2,NULL,1.0,-1.0
155358,2,NULL,-1.0,9.0
155405,2,NULL,-1.0,4.0
155425,2,NULL,-1.0,2.0
155519,2,NULL,-1.0,2.0
155859,2,NULL,6.0,-1.0
155862,2,NULL,-1.0,7.0
155991,2,NULL,2.0,-1.0
156508,2,NULL,-1.0,5.0
156673,2,NULL,-1.0,6.0
157012,2,NULL,-1.0,0.0
157370,2,NULL,4.0,-1.0
157620,2,NULL,3.0,-1.0
157699,2,NULL,-1.0,0.0
157708,2,NULL,-1.0,3.0
157766,2,NULL,-1.0,0.0
158214,2,NULL,-1.0,5.0
158798,2,NULL,4.0,-1.0
158923,2,NULL,-1.0,7.0
159048,2,NULL,-1.0,3.0
159294,2,NULL,-1.0,1.0
159431,2,NULL,8.0,-1.0
159572,2,NULL,7.0,-1.0
159748,2,NULL,2.0,-1.0
160034,2,NULL,8.0,-1.0
160043,2,NULL,-1.0,7.0
160046,2,NULL,-1.0,8.0
160106,2,NULL,6.0,-1.0
160538,2,NULL,-1.0,6.0
160691,2,NULL,0.0,-1.0
160750,2,NULL,5.0,-1.0
160804,2,NULL,-1.0,9.0
160913,2,NULL,-1.0,0.0
161433,2,NULL,4.0,-1.0
161647,2,NULL,-1.0,7.0
161922,2,NULL,1.0,-1.0
162023,2,NULL,-1.0,3.0
162071,2,NULL,6.0,-1.0
162130,2,NULL,0.0,-1.0
162141,2,NULL,0.0,-1.0
162184,2,NULL,-1.0,6.0
162436,2,NULL,5.0,-1.0
162527,2,NULL,-1.0,5.0
162677,2,NULL,-1.0,3.0
162692,2,NULL,1.0,-1.0
162721,2,NULL,9.0,-1.0
162781,2,NULL,2.0,-1.0
162975,2,NULL,-1.0,8.0
163748,2,NULL,5.0,-1.0
163981,2,NULL,6.0,-1.0
164350,2,NULL,8.0,-1.0
164877,2,NULL,5.0,-1.0
164917,2,NULL,-1.0,0.0
165084,2,NULL,-1.0,6.0
165103,2,NULL,7.0,-1.0
165967,2,NULL,6.0,-1.0
166086,2,NULL,-1.0,7.0
166115,2,NULL,5.0,-1.0
166437,2,NULL,-1.0,0.0
166691,2,NULL,-1.0,5.0
167091,2,NULL,-1.0,2.0
167541,2,NULL,-1.0,7.0
167557,2,NULL,2.0,-1.0
167664,2,NULL,5.0,-1.0
167813,2,NULL,5.0,-1.0
168944,2,NULL,2.0,-1.0
168956,2,NULL,-1.0,6.0
169039,2,NULL,-1.0,7.0
169656,2,NULL,-1.0,9.0
169813,2,NULL,8.0,-1.0
169844,2,NULL,-1.0,3.0
170010,2,NULL,-1.0,5.0
170414,2,NULL,2.0,-1.0
170613,2,NULL,-1.0,3.0
170642,2,NULL,4.0,-1.0
171283,2,NULL,-1.0,6.0
171425,2,NULL,-1.0,9.0
171813,2,NULL,7.0,-1.0
172082,2,NULL,-1.0,9.0
172348,2,NULL,-1.0,0.0
172568,2,NULL,-1.0,1.0
172572,2,NULL,-1.0,3.0
172750,2,NULL,0.0,-1.0
172942,2,NULL,3.0,-1.0
173062,2,NULL,-1.0,4.0
173595,2,NULL,0.0,-1.0
173656,2,NULL,-1.0,0.0
173761,2,NULL,-1.0,5.0
173988,2,NULL,9.0,-1.0
174312,2,NULL,2.0,-1.0
174350,2,NULL,-1.0,0.0
174596,2,NULL,-1.0,5.0
174732,2,NULL,-1.0,6.0
175015,2,NULL,2.0,-1.0
175153,2,NULL,-1.0,6.0
175160,2,NULL,2.0,-1.0
175161,2,NULL,3.0,-1.0
175206,2,NULL,9.0,-1.0
175450,2,NULL,-1.0,3.0
175516,2,NULL,-1.0,5.0
175735,2,NULL,9.0,-1.0
175891,2,NULL,-1.0,7.0
176104,2,NULL,-1.0,2.0
176169,2,NULL,4.0,-1.0
176332,2,NULL,-1.0,2.0
176521,2,NULL,0.0,-1.0
176711,2,NULL,5.0,-1.0
176933,2,NULL,-1.0,7.0
177046,2,NULL,1.0,-1.0
177388,2,NULL,4.0,-1.0
178612,2,NULL,4.0,-1.0
178970,2,NULL,5.0,-1.0
179084,2,NULL,-1.0,8.0
179138,2,NULL,2.0,-1.0
179155,2,NULL,1.0,-1.0
179398,2,NULL,5.0,-1.0
179532,2,NULL,-1.0,0.0
179558,2,NULL,0.0,-1.0
179629,2,NULL,9.0,-1.0
179664,2,NULL,-1.0,9.0
179807,2,NULL,-1.0,1.0
180008,2,NULL,6.0,-1.0
180041,2,NULL,-1.0,9.0
180496,2,NULL,-1.0,1.0
180810,2,NULL,9.0,-1.0
180916,2,NULL,1.0,-1.0
181057,2,NULL,-1.0,4.0
182126,2,NULL,3.0,-1.0
182247,2,NULL,-1.0,0.0
182313,2,NULL,8.0,-1.0
182392,2,NULL,-1.0,6.0
183233,2,NULL,-1.0,2.0
183882,2,NULL,9.0,-1.0
184044,2,NULL,-1.0,6.0
184076,2,NULL,-1.0,0.0
184614,2,NULL,-1.0,8.0
184636,2,NULL,4.0,-1.0
184884,2,NULL,2.0,-1.0
185057,2,NULL,4.0,-1.0
185410,2,NULL,-1.0,0.0
185452,2,NULL,-1.0,5.0
185606,2,NULL,-1.0,9.0
185611,2,NULL,-1.0,4.0
185709,2,NULL,-1.0,1.0
186049,2,NULL,-1.0,2.0
186067,2,NULL,-1.0,3.0
186311,2,NULL,2.0,-1.0
186862,2,NULL,-1.0,8.0
187193,2,NULL,-1.0,9.0
187285,2,NULL,0.0,-1.0
187458,2,NULL,6.0,-1.0
187477,2,NULL,8.0,-1.0
187613,2,NULL,-1.0,6.0
187809,2,NULL,9.0,-1.0
187988,2,NULL,-1.0,9.0
188031,2,NULL,-1.0,0.0
188524,2,NULL,-1.0,3.0
189053,2,NULL,9.0,-1.0
189198,2,NULL,7.0,-1.0
189241,2,NULL,-1.0,4.0
189409,2,NULL,-1.0,4.0
189555,2,NULL,-1.0,6.0
189781,2,NULL,-1.0,1.0
189930,2,NULL,7.0,-1.0
190338,2,NULL,0.0,-1.0
190458,2,NULL,-1.0,8.0
190516,2,NULL,-1.0,5.0
190544,2,NULL,-1.0,7.0
190632,2,NULL,8.0,-1.0
190944,2,NULL,-1.0,5.0
191265,2,NULL,-1.0,3.0
191328,2,NULL,6.0,-1.0
191527,2,NULL,-1.0,6.0
192504,2,NULL,-1.0,7.0
192579,2,NULL,-1.0,6.0
192612,2,NULL,5.0,-1.0
192639,2,NULL,3.0,-1.0
193155,2,NULL,3.0,-1.0
193755,2,NULL,5.0,-1.0
194076,2,NULL,1.0,-1.0
194187,2,NULL,-1.0,1.0
